,Date,weekday,cakes,pies,cookies,smoothies,coffee,promotion
1748,10/15/2010,Friday,1,22,1,62,4,none
1749,10/16/2010,Saturday,4,14,34,34,78,none
1750,10/17/2010,Sunday,37,8,94,7,9,none
1751,10/18/2010,Monday,21,46,76,31,60,promotion
1752,10/19/2010,Tuesday,20,29,99,15,65,promotion
1753,10/20/2010,Wednesday,48,19,82,68,28,promotion
1754,10/21/2010,Thursday,6,30,76,70,92,promotion
1755,10/22/2010,Friday,21,27,80,14,74,promotion
1756,10/23/2010,Saturday,5,51,102,32,66,promotion
1757,10/24/2010,Sunday,42,16,82,70,43,promotion
1758,10/25/2010,Monday,17,47,70,53,36,promotion
1759,10/26/2010,Tuesday,17,2,12,58,36,none
1760,10/27/2010,Wednesday,6,46,3,18,25,none
1761,10/28/2010,Thursday,33,52,27,63,23,none
1762,10/29/2010,Friday,23,26,41,69,26,none
1763,10/30/2010,Saturday,4,19,26,46,69,none
1764,10/31/2010,Sunday,9,54,76,55,14,promotion
1765,11/1/2010,Monday,29,40,104,64,78,promotion
1766,11/2/2010,Tuesday,42,49,13,71,87,promotion
1767,11/3/2010,Wednesday,11,46,87,60,43,promotion
1768,11/4/2010,Thursday,39,23,85,7,23,none
1769,11/5/2010,Friday,29,28,33,45,41,none
1770,11/6/2010,Saturday,32,12,58,31,36,none
1771,11/7/2010,Sunday,45,45,55,53,13,promotion
1772,11/8/2010,Monday,12,39,2,23,17,none
1773,11/9/2010,Tuesday,35,50,54,23,88,promotion
1774,11/10/2010,Wednesday,28,1,20,43,61,none
1775,11/11/2010,Thursday,8,10,79,54,68,promotion
1776,11/12/2010,Friday,40,23,44,50,75,promotion
1777,11/13/2010,Saturday,39,6,84,41,40,promotion
1778,11/14/2010,Sunday,6,24,74,9,11,none
1779,11/15/2010,Monday,10,7,50,48,18,none
1780,11/16/2010,Tuesday,25,23,37,13,88,none
1781,11/17/2010,Wednesday,13,24,35,24,24,none
1782,11/18/2010,Thursday,41,2,7,38,59,none
1783,11/19/2010,Friday,34,56,22,10,95,promotion
1784,11/20/2010,Saturday,15,56,38,34,24,none
1785,11/21/2010,Sunday,46,27,83,11,92,promotion
1786,11/22/2010,Monday,16,32,81,3,11,none
1787,11/23/2010,Tuesday,5,20,71,15,21,none
1788,11/24/2010,Wednesday,23,26,80,4,10,none
1789,11/25/2010,Thursday,3,41,112,20,6,none
1790,11/26/2010,Friday,8,8,39,64,95,promotion
1791,11/27/2010,Saturday,46,12,106,56,94,promotion
1792,11/28/2010,Sunday,9,58,78,51,92,promotion
1793,11/29/2010,Monday,6,56,58,25,19,none
1794,11/30/2010,Tuesday,40,18,21,57,72,promotion
1795,12/1/2010,Wednesday,16,55,2,43,79,none
1796,12/2/2010,Thursday,16,41,49,5,1,none
1797,12/3/2010,Friday,42,1,47,4,1,none
1798,12/4/2010,Saturday,26,12,54,69,11,none
1799,12/5/2010,Sunday,23,37,31,10,17,none
1800,12/6/2010,Monday,26,36,34,36,84,promotion
1801,12/7/2010,Tuesday,26,14,72,4,49,none
1802,12/8/2010,Wednesday,20,9,52,71,79,promotion
1803,12/9/2010,Thursday,30,39,52,25,49,none
1804,12/10/2010,Friday,10,11,47,70,43,none
1805,12/11/2010,Saturday,12,26,117,41,3,none
1806,12/12/2010,Sunday,36,42,95,73,48,promotion
1807,12/13/2010,Monday,27,10,86,41,1,none
1808,12/14/2010,Tuesday,40,55,47,15,6,none
1809,12/15/2010,Wednesday,19,21,68,9,51,none
1810,12/16/2010,Thursday,9,5,105,36,86,promotion
1811,12/17/2010,Friday,2,40,26,22,89,none
1812,12/18/2010,Saturday,36,17,114,4,46,promotion
1813,12/19/2010,Sunday,47,19,105,39,64,promotion
1814,12/20/2010,Monday,11,47,42,70,45,promotion
1815,12/21/2010,Tuesday,11,15,87,1,42,none
1816,12/22/2010,Wednesday,25,24,66,49,38,promotion
1817,12/23/2010,Thursday,32,47,100,22,10,promotion
1818,12/24/2010,Friday,44,53,65,48,94,promotion
1819,12/25/2010,Saturday,28,36,36,49,94,promotion
1820,12/26/2010,Sunday,14,49,77,57,81,promotion
1821,12/27/2010,Monday,15,31,23,8,91,none
1822,12/28/2010,Tuesday,6,4,62,24,68,none
1823,12/29/2010,Wednesday,24,11,62,5,59,none
1824,12/30/2010,Thursday,43,33,21,31,24,none
1825,12/31/2010,Friday,40,22,105,14,6,none
1826,1/1/2011,Saturday,38,42,104,51,44,promotion
1827,1/2/2011,Sunday,39,59,47,4,93,promotion
1828,1/3/2011,Monday,12,47,49,59,76,promotion
1829,1/4/2011,Tuesday,44,34,93,69,51,promotion
1830,1/5/2011,Wednesday,25,19,78,43,28,none
1831,1/6/2011,Thursday,18,34,6,26,24,none
1832,1/7/2011,Friday,22,52,19,29,71,none
1833,1/8/2011,Saturday,31,13,14,50,93,promotion
1834,1/9/2011,Sunday,19,53,71,50,9,promotion
1835,1/10/2011,Monday,26,3,95,15,77,promotion
1836,1/11/2011,Tuesday,30,26,70,63,23,promotion
1837,1/12/2011,Wednesday,38,43,109,55,85,promotion
1838,1/13/2011,Thursday,41,31,87,44,38,promotion
1839,1/14/2011,Friday,43,52,34,44,96,promotion
1840,1/15/2011,Saturday,32,29,69,42,98,promotion
1841,1/16/2011,Sunday,40,42,15,31,6,none
1842,1/17/2011,Monday,12,18,63,59,32,none
1843,1/18/2011,Tuesday,15,15,47,70,98,promotion
1844,1/19/2011,Wednesday,33,14,38,21,9,none
1845,1/20/2011,Thursday,2,34,77,30,60,promotion
1846,1/21/2011,Friday,2,23,44,58,33,none
1847,1/22/2011,Saturday,37,53,71,51,55,promotion
1848,1/23/2011,Sunday,26,25,41,26,63,none
1849,1/24/2011,Monday,13,31,28,7,66,none
1850,1/25/2011,Tuesday,9,11,44,35,59,none
1851,1/26/2011,Wednesday,13,4,4,38,19,none
1852,1/27/2011,Thursday,25,32,18,43,94,promotion
1853,1/28/2011,Friday,20,50,48,49,94,promotion
1854,1/29/2011,Saturday,4,33,49,55,91,promotion
1855,1/30/2011,Sunday,11,14,77,51,70,promotion
1856,1/31/2011,Monday,8,50,48,71,70,promotion
1857,2/1/2011,Tuesday,29,40,32,9,34,none
1858,2/2/2011,Wednesday,15,1,16,60,57,none
1859,2/3/2011,Thursday,9,47,82,31,39,promotion
1860,2/4/2011,Friday,47,25,12,39,1,none
1861,2/5/2011,Saturday,36,21,42,30,21,none
1862,2/6/2011,Sunday,36,44,2,3,44,none
1863,2/7/2011,Monday,18,42,23,58,98,promotion
1864,2/8/2011,Tuesday,24,27,103,56,15,promotion
1865,2/9/2011,Wednesday,13,28,56,33,40,none
1866,2/10/2011,Thursday,46,24,6,38,55,none
1867,2/11/2011,Friday,8,27,108,66,67,promotion
1868,2/12/2011,Saturday,48,10,68,39,28,none
1869,2/13/2011,Sunday,47,34,18,14,9,none
1870,2/14/2011,Monday,40,27,50,70,38,promotion
1871,2/15/2011,Tuesday,31,42,113,4,20,promotion
1872,2/16/2011,Wednesday,20,48,25,42,67,promotion
1873,2/17/2011,Thursday,43,32,60,6,8,none
1874,2/18/2011,Friday,46,41,52,31,36,promotion
1875,2/19/2011,Saturday,2,32,82,5,51,none
1876,2/20/2011,Sunday,44,9,86,52,15,promotion
1877,2/21/2011,Monday,19,50,59,2,34,none
1878,2/22/2011,Tuesday,15,37,1,12,72,none
1879,2/23/2011,Wednesday,26,18,83,51,56,promotion
1880,2/24/2011,Thursday,38,31,82,65,52,promotion
1881,2/25/2011,Friday,9,2,29,54,17,none
1882,2/26/2011,Saturday,35,59,16,39,25,none
1883,2/27/2011,Sunday,27,30,101,26,31,promotion
1884,2/28/2011,Monday,12,54,101,17,45,promotion
1885,3/1/2011,Tuesday,45,17,45,30,8,none
1886,3/2/2011,Wednesday,12,21,96,54,48,promotion
1887,3/3/2011,Thursday,41,9,66,57,84,promotion
1888,3/4/2011,Friday,37,56,15,26,16,none
1889,3/5/2011,Saturday,13,37,33,15,92,none
1890,3/6/2011,Sunday,18,30,49,64,75,promotion
1891,3/7/2011,Monday,32,44,3,9,82,none
1892,3/8/2011,Tuesday,11,45,108,33,96,promotion
1893,3/9/2011,Wednesday,49,16,21,23,61,none
1894,3/10/2011,Thursday,11,14,9,17,33,none
1895,3/11/2011,Friday,12,26,18,42,54,none
1896,3/12/2011,Saturday,30,38,55,32,93,promotion
1897,3/13/2011,Sunday,35,17,84,69,6,promotion
1898,3/14/2011,Monday,11,51,115,21,91,promotion
1899,3/15/2011,Tuesday,13,12,35,63,34,none
1900,3/16/2011,Wednesday,40,47,73,17,52,promotion
1901,3/17/2011,Thursday,49,3,88,33,38,promotion
1902,3/18/2011,Friday,11,34,87,71,75,promotion
1903,3/19/2011,Saturday,3,29,90,10,56,none
1904,3/20/2011,Sunday,48,27,106,21,7,promotion
1905,3/21/2011,Monday,12,42,64,29,96,promotion
1906,3/22/2011,Tuesday,47,2,78,16,30,none
1907,3/23/2011,Wednesday,42,27,48,13,88,promotion
1908,3/24/2011,Thursday,28,9,15,45,46,none
1909,3/25/2011,Friday,4,20,57,47,21,none
1910,3/26/2011,Saturday,17,28,41,56,79,promotion
1911,3/27/2011,Sunday,1,58,55,5,67,none
1912,3/28/2011,Monday,14,36,81,70,7,promotion
1913,3/29/2011,Tuesday,39,23,39,31,21,none
1914,3/30/2011,Wednesday,5,26,26,9,24,none
1915,3/31/2011,Thursday,4,25,58,3,17,none
1916,4/1/2011,Friday,20,45,89,34,85,promotion
1917,4/2/2011,Saturday,18,21,82,35,22,none
1918,4/3/2011,Sunday,17,37,64,35,46,none
1919,4/4/2011,Monday,8,54,115,4,17,none
1920,4/5/2011,Tuesday,25,25,38,59,62,promotion
1921,4/6/2011,Wednesday,12,31,95,53,3,none
1922,4/7/2011,Thursday,23,13,66,58,36,none
1923,4/8/2011,Friday,28,53,10,68,39,none
1924,4/9/2011,Saturday,3,56,110,56,72,promotion
1925,4/10/2011,Sunday,9,43,60,37,98,promotion
1926,4/11/2011,Monday,9,57,111,62,86,promotion
1927,4/12/2011,Tuesday,26,29,2,59,50,none
1928,4/13/2011,Wednesday,39,51,25,71,75,promotion
1929,4/14/2011,Thursday,34,5,38,15,60,none
1930,4/15/2011,Friday,25,2,25,15,70,none
1931,4/16/2011,Saturday,22,6,61,60,22,none
1932,4/17/2011,Sunday,5,45,82,55,69,promotion
1933,4/18/2011,Monday,32,22,104,24,40,promotion
1934,4/19/2011,Tuesday,12,59,102,71,54,promotion
1935,4/20/2011,Wednesday,38,50,71,56,78,promotion
1936,4/21/2011,Thursday,8,25,108,49,81,promotion
1937,4/22/2011,Friday,23,9,79,23,93,promotion
1938,4/23/2011,Saturday,43,57,89,55,43,promotion
1939,4/24/2011,Sunday,32,45,105,2,14,none
1940,4/25/2011,Monday,10,59,88,21,14,none
1941,4/26/2011,Tuesday,19,49,38,14,24,none
1942,4/27/2011,Wednesday,24,59,29,63,69,promotion
1943,4/28/2011,Thursday,20,31,3,71,56,none
1944,4/29/2011,Friday,26,33,85,63,64,promotion
1945,4/30/2011,Saturday,6,22,57,49,18,none
1946,5/1/2011,Sunday,26,4,80,35,95,promotion
1947,5/2/2011,Monday,46,58,30,35,76,promotion
1948,5/3/2011,Tuesday,48,54,80,52,18,promotion
1949,5/4/2011,Wednesday,25,21,9,11,9,none
1950,5/5/2011,Thursday,45,18,106,43,58,promotion
1951,5/6/2011,Friday,27,18,19,2,64,none
1952,5/7/2011,Saturday,44,12,96,7,17,none
1953,5/8/2011,Sunday,33,19,73,29,42,none
1954,5/9/2011,Monday,31,58,60,49,49,promotion
1955,5/10/2011,Tuesday,15,36,95,60,27,promotion
1956,5/11/2011,Wednesday,8,59,48,51,99,promotion
1957,5/12/2011,Thursday,33,22,102,64,60,promotion
1958,5/13/2011,Friday,2,46,103,53,65,promotion
1959,5/14/2011,Saturday,48,44,81,49,46,promotion
1960,5/15/2011,Sunday,46,35,6,6,9,none
1961,5/16/2011,Monday,44,52,45,47,36,promotion
1962,5/17/2011,Tuesday,27,34,87,16,14,none
1963,5/18/2011,Wednesday,16,10,118,17,85,promotion
1964,5/19/2011,Thursday,5,28,37,65,98,promotion
1965,5/20/2011,Friday,11,24,47,26,82,none
1966,5/21/2011,Saturday,22,42,119,64,59,promotion
1967,5/22/2011,Sunday,40,52,14,38,71,promotion
1968,5/23/2011,Monday,43,37,114,30,18,promotion
1969,5/24/2011,Tuesday,44,49,16,42,94,promotion
1970,5/25/2011,Wednesday,31,34,113,42,35,promotion
1971,5/26/2011,Thursday,23,12,73,7,32,none
1972,5/27/2011,Friday,1,46,32,30,85,none
1973,5/28/2011,Saturday,18,9,90,50,88,promotion
1974,5/29/2011,Sunday,13,44,46,9,89,promotion
1975,5/30/2011,Monday,28,47,22,46,76,promotion
1976,5/31/2011,Tuesday,44,30,81,49,42,promotion
1977,6/1/2011,Wednesday,48,34,35,33,83,promotion
1978,6/2/2011,Thursday,23,48,10,27,74,none
1979,6/3/2011,Friday,32,15,10,16,74,none
1980,6/4/2011,Saturday,35,31,94,51,30,promotion
1981,6/5/2011,Sunday,35,47,31,1,98,promotion
1982,6/6/2011,Monday,43,32,11,74,96,promotion
1983,6/7/2011,Tuesday,5,24,103,8,87,promotion
1984,6/8/2011,Wednesday,37,44,36,1,90,promotion
1985,6/9/2011,Thursday,20,22,57,33,63,none
1986,6/10/2011,Friday,45,3,47,15,6,none
1987,6/11/2011,Saturday,18,27,95,51,41,promotion
1988,6/12/2011,Sunday,49,37,28,72,36,promotion
1989,6/13/2011,Monday,48,47,54,25,46,promotion
1990,6/14/2011,Tuesday,7,10,69,35,19,none
1991,6/15/2011,Wednesday,7,2,82,17,87,none
1992,6/16/2011,Thursday,49,57,58,11,98,promotion
1993,6/17/2011,Friday,10,4,46,55,79,none
1994,6/18/2011,Saturday,29,18,117,10,98,promotion
1995,6/19/2011,Sunday,14,2,11,12,39,none
1996,6/20/2011,Monday,10,49,45,21,6,none
1997,6/21/2011,Tuesday,22,31,24,63,2,none
1998,6/22/2011,Wednesday,3,35,107,20,6,none
1999,6/23/2011,Thursday,10,34,82,46,32,promotion
2000,6/24/2011,Friday,47,48,40,23,98,promotion
2001,6/25/2011,Saturday,37,49,62,64,41,promotion
2002,6/26/2011,Sunday,29,11,55,49,2,none
2003,6/27/2011,Monday,1,58,104,71,85,promotion
2004,6/28/2011,Tuesday,11,7,27,51,40,none
2005,6/29/2011,Wednesday,14,6,118,56,85,promotion
2006,6/30/2011,Thursday,44,43,58,70,14,promotion
2007,7/1/2011,Friday,3,7,90,15,44,none
2008,7/2/2011,Saturday,38,42,51,27,84,promotion
2009,7/3/2011,Sunday,8,39,103,39,26,promotion
2010,7/4/2011,Monday,24,6,92,36,57,promotion
2011,7/5/2011,Tuesday,31,31,24,46,61,none
2012,7/6/2011,Wednesday,18,9,34,38,61,none
2013,7/7/2011,Thursday,4,18,31,34,2,none
2014,7/8/2011,Friday,48,56,41,28,6,none
2015,7/9/2011,Saturday,35,23,37,44,6,none
2016,7/10/2011,Sunday,17,4,92,63,89,promotion
2017,7/11/2011,Monday,19,16,81,44,91,promotion
2018,7/12/2011,Tuesday,43,39,84,37,93,promotion
2019,7/13/2011,Wednesday,19,47,111,46,35,promotion
2020,7/14/2011,Thursday,29,53,54,33,25,none
2021,7/15/2011,Friday,36,31,26,3,85,none
2022,7/16/2011,Saturday,27,7,9,3,82,none
2023,7/17/2011,Sunday,40,30,30,24,56,none
2024,7/18/2011,Monday,43,23,58,8,60,none
2025,7/19/2011,Tuesday,47,11,80,68,1,promotion
2026,7/20/2011,Wednesday,6,29,112,59,35,promotion
2027,7/21/2011,Thursday,29,8,65,71,95,promotion
2028,7/22/2011,Friday,44,28,52,29,7,none
2029,7/23/2011,Saturday,20,49,61,41,57,promotion
2030,7/24/2011,Sunday,11,20,118,49,69,promotion
2031,7/25/2011,Monday,11,3,56,53,9,none
2032,7/26/2011,Tuesday,10,52,12,66,20,none
2033,7/27/2011,Wednesday,28,8,115,14,68,promotion
2034,7/28/2011,Thursday,36,13,87,73,33,promotion
2035,7/29/2011,Friday,12,52,99,31,68,promotion
2036,7/30/2011,Saturday,33,20,90,57,62,promotion
2037,7/31/2011,Sunday,39,52,41,50,27,promotion
2038,8/1/2011,Monday,32,31,116,28,20,promotion
2039,8/2/2011,Tuesday,23,31,97,37,77,promotion
2040,8/3/2011,Wednesday,28,28,55,12,1,none
2041,8/4/2011,Thursday,22,16,94,58,86,promotion
2042,8/5/2011,Friday,34,48,69,71,85,promotion
2043,8/6/2011,Saturday,45,24,54,74,50,promotion
2044,8/7/2011,Sunday,42,59,40,38,67,promotion
2045,8/8/2011,Monday,44,31,57,44,1,none
2046,8/9/2011,Tuesday,36,20,111,1,18,none
2047,8/10/2011,Wednesday,42,9,74,70,33,promotion
2048,8/11/2011,Thursday,24,14,68,37,49,none
2049,8/12/2011,Friday,41,39,75,14,35,promotion
2050,8/13/2011,Saturday,24,39,23,15,6,none
2051,8/14/2011,Sunday,9,3,29,52,39,none
2052,8/15/2011,Monday,42,43,89,40,51,promotion
2053,8/16/2011,Tuesday,46,52,87,61,19,promotion
2054,8/17/2011,Wednesday,48,5,5,19,57,none
2055,8/18/2011,Thursday,16,39,85,41,83,promotion
2056,8/19/2011,Friday,37,6,85,6,97,promotion
2057,8/20/2011,Saturday,2,54,63,9,39,none
2058,8/21/2011,Sunday,31,47,94,15,89,promotion
2059,8/22/2011,Monday,38,51,109,52,65,promotion
2060,8/23/2011,Tuesday,43,34,116,74,9,promotion
2061,8/24/2011,Wednesday,1,25,112,61,98,promotion
2062,8/25/2011,Thursday,20,45,53,17,4,none
2063,8/26/2011,Friday,7,29,15,19,45,none
2064,8/27/2011,Saturday,30,22,69,47,45,promotion
2065,8/28/2011,Sunday,4,45,88,37,51,promotion
2066,8/29/2011,Monday,32,15,111,66,60,promotion
2067,8/30/2011,Tuesday,30,51,4,50,76,promotion
2068,8/31/2011,Wednesday,17,53,58,36,57,promotion
2069,9/1/2011,Thursday,4,5,51,69,2,none
2070,9/2/2011,Friday,27,42,88,66,42,promotion
2071,9/3/2011,Saturday,7,18,7,22,27,none
2072,9/4/2011,Sunday,42,16,75,52,89,promotion
2073,9/5/2011,Monday,38,26,117,32,60,promotion
2074,9/6/2011,Tuesday,12,37,79,7,23,none
2075,9/7/2011,Wednesday,18,13,13,3,69,none
2076,9/8/2011,Thursday,44,39,19,16,14,none
2077,9/9/2011,Friday,4,30,64,60,53,promotion
2078,9/10/2011,Saturday,21,31,89,59,83,promotion
2079,9/11/2011,Sunday,28,35,73,40,62,promotion
2080,9/12/2011,Monday,29,20,29,21,43,none
2081,9/13/2011,Tuesday,15,43,23,33,90,promotion
2082,9/14/2011,Wednesday,15,20,57,35,1,none
2083,9/15/2011,Thursday,17,32,9,71,2,none
2084,9/16/2011,Friday,36,42,83,60,29,promotion
2085,9/17/2011,Saturday,39,37,14,55,20,none
2086,9/18/2011,Sunday,44,42,115,10,32,promotion
2087,9/19/2011,Monday,28,12,28,44,21,none
2088,9/20/2011,Tuesday,39,8,53,14,45,none
2089,9/21/2011,Wednesday,24,6,51,74,12,none
2090,9/22/2011,Thursday,21,14,79,14,20,none
2091,9/23/2011,Friday,24,35,16,38,41,none
2092,9/24/2011,Saturday,35,47,10,74,96,promotion
2093,9/25/2011,Sunday,33,33,110,28,58,promotion
2094,9/26/2011,Monday,2,33,51,20,10,none
2095,9/27/2011,Tuesday,23,29,96,22,80,promotion
2096,9/28/2011,Wednesday,22,13,12,7,34,none
2097,9/29/2011,Thursday,5,30,94,67,21,promotion
2098,9/30/2011,Friday,46,52,74,39,9,promotion
2099,10/1/2011,Saturday,41,11,9,20,70,none
2100,10/2/2011,Sunday,40,43,48,5,80,promotion
2101,10/3/2011,Monday,25,56,2,39,83,promotion
2102,10/4/2011,Tuesday,23,10,26,47,10,none
2103,10/5/2011,Wednesday,18,52,78,38,61,promotion
2104,10/6/2011,Thursday,27,50,55,26,7,none
2105,10/7/2011,Friday,9,20,65,14,52,none
2106,10/8/2011,Saturday,6,23,97,61,3,none
2107,10/9/2011,Sunday,34,24,74,38,14,none
2108,10/10/2011,Monday,23,31,97,43,23,promotion
2109,10/11/2011,Tuesday,19,53,51,5,55,none
2110,10/12/2011,Wednesday,11,14,60,58,3,none
2111,10/13/2011,Thursday,30,51,52,43,56,promotion
2112,10/14/2011,Friday,12,32,90,26,89,promotion
2113,10/15/2011,Saturday,31,59,84,49,48,promotion
2114,10/16/2011,Sunday,8,17,63,37,50,none
2115,10/17/2011,Monday,31,19,100,12,93,promotion
2116,10/18/2011,Tuesday,43,2,65,55,42,promotion
2117,10/19/2011,Wednesday,22,16,101,59,42,promotion
2118,10/20/2011,Thursday,8,33,115,23,55,promotion
2119,10/21/2011,Friday,26,15,36,66,29,none
2120,10/22/2011,Saturday,45,10,90,27,85,promotion
2121,10/23/2011,Sunday,20,7,41,17,89,none
2122,10/24/2011,Monday,26,52,47,70,72,promotion
2123,10/25/2011,Tuesday,46,48,63,11,14,none
2124,10/26/2011,Wednesday,43,4,30,22,59,none
2125,10/27/2011,Thursday,4,7,58,36,87,none
2126,10/28/2011,Friday,21,55,103,61,87,promotion
2127,10/29/2011,Saturday,20,16,101,58,38,promotion
2128,10/30/2011,Sunday,38,30,56,18,82,promotion
2129,10/31/2011,Monday,34,22,100,20,22,none
2130,11/1/2011,Tuesday,45,52,94,69,21,promotion
2131,11/2/2011,Wednesday,26,11,21,2,55,none
2132,11/3/2011,Thursday,8,59,55,8,67,none
2133,11/4/2011,Friday,38,14,83,43,78,promotion
2134,11/5/2011,Saturday,21,28,65,2,48,none
2135,11/6/2011,Sunday,35,27,2,23,11,none
2136,11/7/2011,Monday,17,27,23,51,3,none
2137,11/8/2011,Tuesday,46,42,106,72,7,promotion
2138,11/9/2011,Wednesday,41,5,48,10,80,none
2139,11/10/2011,Thursday,40,30,19,45,70,promotion
2140,11/11/2011,Friday,34,49,115,47,17,promotion
2141,11/12/2011,Saturday,34,29,9,20,79,none
2142,11/13/2011,Sunday,2,16,48,70,43,none
2143,11/14/2011,Monday,10,47,113,9,28,promotion
2144,11/15/2011,Tuesday,24,58,22,58,9,none
2145,11/16/2011,Wednesday,5,28,47,45,45,none
2146,11/17/2011,Thursday,25,41,83,18,70,promotion
2147,11/18/2011,Friday,7,33,77,6,61,none
2148,11/19/2011,Saturday,34,46,16,38,74,promotion
2149,11/20/2011,Sunday,25,50,94,28,52,promotion
2150,11/21/2011,Monday,11,15,80,62,36,promotion
2151,11/22/2011,Tuesday,30,5,51,61,73,promotion
2152,11/23/2011,Wednesday,48,26,8,61,38,none
2153,11/24/2011,Thursday,29,33,24,59,51,none
2154,11/25/2011,Friday,25,13,96,57,5,none
2155,11/26/2011,Saturday,4,45,111,71,69,promotion
2156,11/27/2011,Sunday,19,42,22,28,62,none
2157,11/28/2011,Monday,22,43,104,5,46,promotion
2158,11/29/2011,Tuesday,7,53,15,17,47,none
2159,11/30/2011,Wednesday,21,14,62,73,53,promotion
2160,12/1/2011,Thursday,22,53,26,12,57,none
2161,12/2/2011,Friday,28,51,83,42,76,promotion
2162,12/3/2011,Saturday,27,57,69,43,21,promotion
2163,12/4/2011,Sunday,26,51,112,63,9,promotion
2164,12/5/2011,Monday,1,50,96,13,97,promotion
2165,12/6/2011,Tuesday,47,6,98,37,35,promotion
2166,12/7/2011,Wednesday,4,24,64,23,21,none
2167,12/8/2011,Thursday,38,38,71,44,52,promotion
2168,12/9/2011,Friday,8,53,34,63,84,promotion
2169,12/10/2011,Saturday,17,31,23,74,64,promotion
2170,12/11/2011,Sunday,12,29,109,53,5,promotion
2171,12/12/2011,Monday,12,55,74,56,43,promotion
2172,12/13/2011,Tuesday,45,22,24,16,46,none
2173,12/14/2011,Wednesday,3,20,88,4,34,none
2174,12/15/2011,Thursday,6,25,96,59,80,promotion
2175,12/16/2011,Friday,18,58,104,48,56,promotion
2176,12/17/2011,Saturday,15,48,112,62,89,promotion
2177,12/18/2011,Sunday,6,24,15,12,37,none
2178,12/19/2011,Monday,15,46,42,33,88,promotion
2179,12/20/2011,Tuesday,18,11,10,26,97,none
2180,12/21/2011,Wednesday,42,31,101,16,56,promotion
2181,12/22/2011,Thursday,47,33,25,66,93,promotion
2182,12/23/2011,Friday,45,22,116,17,3,promotion
2183,12/24/2011,Saturday,31,41,68,30,7,none
2184,12/25/2011,Sunday,35,55,118,57,67,promotion
2185,12/26/2011,Monday,4,31,6,65,44,none
2186,12/27/2011,Tuesday,1,7,64,62,24,none
2187,12/28/2011,Wednesday,30,26,75,40,80,promotion
2188,12/29/2011,Thursday,45,6,103,3,47,promotion
2189,12/30/2011,Friday,45,56,29,49,92,promotion
2190,12/31/2011,Saturday,45,32,96,20,52,promotion
2191,1/1/2012,Sunday,1,48,23,72,68,promotion
2192,1/2/2012,Monday,18,47,106,15,44,promotion
2193,1/3/2012,Tuesday,30,28,119,31,94,promotion
2194,1/4/2012,Wednesday,28,26,73,4,62,none
2195,1/5/2012,Thursday,35,34,75,23,3,none
2196,1/6/2012,Friday,37,28,86,48,87,promotion
2197,1/7/2012,Saturday,22,17,31,55,65,none
2198,1/8/2012,Sunday,31,17,83,49,53,promotion
2199,1/9/2012,Monday,38,16,58,74,64,promotion
2200,1/10/2012,Tuesday,18,31,95,34,56,promotion
2201,1/11/2012,Wednesday,39,35,93,9,58,promotion
2202,1/12/2012,Thursday,16,6,108,30,45,promotion
2203,1/13/2012,Friday,2,9,32,50,65,none
2204,1/14/2012,Saturday,16,17,95,55,98,promotion
2205,1/15/2012,Sunday,42,39,33,45,80,promotion
2206,1/16/2012,Monday,23,52,42,19,59,none
2207,1/17/2012,Tuesday,46,40,29,3,7,none
2208,1/18/2012,Wednesday,18,29,69,11,66,none
2209,1/19/2012,Thursday,45,6,107,71,1,promotion
2210,1/20/2012,Friday,23,1,66,29,86,promotion
2211,1/21/2012,Saturday,14,20,99,54,18,promotion
2212,1/22/2012,Sunday,48,24,99,17,7,none
2213,1/23/2012,Monday,3,31,23,62,63,none
2214,1/24/2012,Tuesday,12,53,113,1,57,promotion
2215,1/25/2012,Wednesday,10,47,110,73,77,promotion
2216,1/26/2012,Thursday,41,39,71,67,10,promotion
2217,1/27/2012,Friday,48,41,106,60,15,promotion
2218,1/28/2012,Saturday,5,35,90,10,71,promotion
2219,1/29/2012,Sunday,11,18,109,36,96,promotion
2220,1/30/2012,Monday,7,16,84,59,66,promotion
2221,1/31/2012,Tuesday,45,11,10,45,95,promotion
2222,2/1/2012,Wednesday,9,19,99,22,53,promotion
2223,2/2/2012,Thursday,9,41,87,1,97,promotion
2224,2/3/2012,Friday,9,28,103,73,25,promotion
2225,2/4/2012,Saturday,45,52,42,35,76,promotion
2226,2/5/2012,Sunday,38,43,60,59,21,promotion
2227,2/6/2012,Monday,19,39,57,52,67,promotion
2228,2/7/2012,Tuesday,3,15,54,13,57,none
2229,2/8/2012,Wednesday,6,48,29,6,77,none
2230,2/9/2012,Thursday,30,18,24,42,18,none
2231,2/10/2012,Friday,38,56,5,73,21,none
2232,2/11/2012,Saturday,37,42,88,67,97,promotion
2233,2/12/2012,Sunday,43,45,104,27,66,promotion
2234,2/13/2012,Monday,30,4,18,38,66,none
2235,2/14/2012,Tuesday,28,49,63,43,99,promotion
2236,2/15/2012,Wednesday,18,54,9,18,72,none
2237,2/16/2012,Thursday,12,26,74,16,51,none
2238,2/17/2012,Friday,9,25,117,1,62,promotion
2239,2/18/2012,Saturday,25,45,66,36,24,none
2240,2/19/2012,Sunday,4,32,96,15,66,promotion
2241,2/20/2012,Monday,49,24,16,33,50,none
2242,2/21/2012,Tuesday,12,16,82,33,87,promotion
